type,floorplanId,title,id,subtitle,terraceSqft,balconySqft,archSqft,mktgSqft,numOfBeds,numOfBaths,balcony,terrace,tub,pantry,powderRoom,office,walkInCloset,barrierFree,builtIns,juliet,image,virtualTour,pdfRef,pdf
residential,47,Unit 247,247,1BR+O+LX+B,0,62.27,889,890,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_25 (111-511, 115-315, 147-347) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_25.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_25.pdf
residential,11,Unit 311,311,1BR+O+LX+B,0,62.27,889,890,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_25 (111-511, 115-315, 147-347) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_25.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_25.pdf
residential,15,Unit 315,315,1BR+O+LX+B,0,62.27,889,890,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_25 (111-511, 115-315, 147-347) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_25.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_25.pdf
residential,47,Unit 347,347,1BR+O+LX+B,0,62.27,889,890,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_25 (111-511, 115-315, 147-347) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_25.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_25.pdf
residential,11,Unit 411,411,1BR+O+LX+B,0,62.27,889,890,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_25 (111-511, 115-315, 147-347) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_25.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_25.pdf
residential,11,Unit 511,511,1BR+O+LX+B,0,62.27,890,890,1,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_25 (111-511, 115-315, 147-347) 1BR+O+LX.png",,105-Saint-Louis-Floodplans-Showroom_25.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_25.pdf
residential,57,Unit 257,257,1BR+O+T,245.4,0,920,920,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_26 (257-557) 1BR+O.png,,105-Saint-Louis-Floodplans-Showroom_26.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_26.pdf
residential,57,Unit 357,357,1BR+O+B,0,59.84,920,920,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_26 (257-557) 1BR+O.png,,105-Saint-Louis-Floodplans-Showroom_26.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_26.pdf
residential,57,Unit 457,457,1BR+O+B,0,59.85,922,920,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_26 (257-557) 1BR+O.png,,105-Saint-Louis-Floodplans-Showroom_26.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_26.pdf
residential,57,Unit 557,557,1BR+O+B,0,60.86,920,920,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_26 (257-557) 1BR+O.png,,105-Saint-Louis-Floodplans-Showroom_26.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_26.pdf
residential,45,Unit 145,145,1BR+O+T,130.85,0,863,865,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_27 (145-345) 1BR+O.png,,105-Saint-Louis-Floodplans-Showroom_27.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_27.pdf
residential,45,Unit 245,245,1BR+O+B,0,62.27,862,865,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_27 (145-345) 1BR+O.png,,105-Saint-Louis-Floodplans-Showroom_27.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_27.pdf
residential,45,Unit 345,345,1BR+O+B,0,62.27,862,865,1,1,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_27 (145-345) 1BR+O.png,,105-Saint-Louis-Floodplans-Showroom_27.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_27.pdf
residential,5,Unit 605,605,2BR+T,332.13,0,1071,1075,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_28 (605) 2BR.png,,105-Saint-Louis-Floodplans-Showroom_28.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_28.pdf
residential,18,Unit 118,118,2BR+T,280.34,0,1180,1175,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_29 (118-318) 2BR.png,,105-Saint-Louis-Floodplans-Showroom_29.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_29.pdf
residential,18,Unit 218,218,2BR+B,0,68.81,1184,1175,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_29 (118-318) 2BR.png,,105-Saint-Louis-Floodplans-Showroom_29.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_29.pdf
residential,18,Unit 318,318,2BR+B,0,66.82,1186,1175,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_29 (118-318) 2BR.png,,105-Saint-Louis-Floodplans-Showroom_29.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_29.pdf
residential,12,Unit 312,312,2BR+T,98.18,0,1183,1200,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_30 (312) 2BR.png,,105-Saint-Louis-Floodplans-Showroom_30.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_30.pdf
residential,28,Unit 528,528,2BR+T,130.81,0,1036,1050,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_31 (528, 628) 2BR.png",,105-Saint-Louis-Floodplans-Showroom_31.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_31.pdf
residential,28,Unit 628,628,2BR+B,0,135.59,1037,1050,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_31 (528, 628) 2BR.png",,105-Saint-Louis-Floodplans-Showroom_31.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_31.pdf
residential,22,Unit 622,622,C2BR+T,287.91,0,1288,1250,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_32 (622) 2BR.png,,105-Saint-Louis-Floodplans-Showroom_32.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_32.pdf
residential,3,Unit 603,603,2BR+LUX+T,607.08,0,1351,1350,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_33 (603, 675, 677, 679 LUX) 2BR.png",,105-Saint-Louis-Floodplans-Showroom_33.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_33.pdf
residential,75,Unit 675,675,2BR+LUX+T,470.29,0,1355,1350,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_33 (603, 675, 677, 679 LUX) 2BR.png",,105-Saint-Louis-Floodplans-Showroom_33.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_33.pdf
residential,77,Unit 677,677,2BR+LUX+T,678.31,0,1355,1350,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_33 (603, 675, 677, 679 LUX) 2BR.png",,105-Saint-Louis-Floodplans-Showroom_33.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_33.pdf
residential,79,Unit 679,679,2BR+LUX+B,0,117.77,1355,1350,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_33 (603, 675, 677, 679 LUX) 2BR.png",,105-Saint-Louis-Floodplans-Showroom_33.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_33.pdf
residential,61,Unit 561,561,2BR+T,291.86,0,937,950,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_34 (561) 2BR.png,,105-Saint-Louis-Floodplans-Showroom_34.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_34.pdf
residential,1,Unit 601,601,C2BR+LUX+T,948.26,0,1452,1450,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_35 (601 LUX) 2BR.png,,105-Saint-Louis-Floodplans-Showroom_35.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_35.pdf
residential,4,Unit 504,504,C2BR+LUX+T,171.08,0,1411,1425,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_36 (504 LUX) 2BR.png,,105-Saint-Louis-Floodplans-Showroom_36.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_36.pdf
residential,8,Unit 108,108,2BR+T,250.71,0,1029,1035,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_37 (108) 2BR.png,,105-Saint-Louis-Floodplans-Showroom_37.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_37.pdf
residential,8,Unit 208,208,2BR+B,0,67.78,1100,1035,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_38 (208, 308) 2BR.png",,105-Saint-Louis-Floodplans-Showroom_38.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_38.pdf
residential,8,Unit 308,308,2BR+B,0,67.89,1101,1035,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_38 (208, 308) 2BR.png",,105-Saint-Louis-Floodplans-Showroom_38.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_38.pdf
residential,6,Unit 106,106,2BR+T,232.82,0,1000,1100,2,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_39 (106) 2BR.png,,105-Saint-Louis-Floodplans-Showroom_39.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_39.pdf
residential,6,Unit 206,206,2BR+B,0,67.41,1076,1100,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_40 (206, 306) 2BR.png",,105-Saint-Louis-Floodplans-Showroom_40.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_40.pdf
residential,6,Unit 306,306,2BR+B,0,67.3,1087,1100,2,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_40 (206, 306) 2BR.png",,105-Saint-Louis-Floodplans-Showroom_40.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_40.pdf
residential,28,Unit 128,128,2BR+LUX+T,221.65,0,1236,1380,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1050-Saint-Louis-Floorplans_41 (128 LUX)Handicap 2BR.png,,105-Saint-Louis-Floodplans-Showroom_41.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_41.pdf
residential,43,Unit 143,143,C2BR+O+LUX+T,121.54,0,1478,1300,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_42 (143, 243, 343 LUX) 2BR+O.png",,105-Saint-Louis-Floodplans-Showroom_42.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_42.pdf
residential,43,Unit 243,243,C2BR+O+LUX+B,0,61.19,1478,1300,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_42 (143, 243, 343 LUX) 2BR+O.png",,105-Saint-Louis-Floodplans-Showroom_42.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_42.pdf
residential,43,Unit 343,343,C2BR+O+LUX+B,0,61.19,1478,1300,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_42 (143, 243, 343 LUX) 2BR+O.png",,105-Saint-Louis-Floodplans-Showroom_42.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_42.pdf
residential,1,Unit 101,101,C2BR+O+LUX+B,0,55.86,1556,1555,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_43 (101-501 LUX) 2BR+O.png,,105-Saint-Louis-Floodplans-Showroom_43.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_43.pdf
residential,1,Unit 201,201,C2BR+O+LUX+B,0,55.9,1556,1555,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_43 (101-501 LUX) 2BR+O.png,,105-Saint-Louis-Floodplans-Showroom_43.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_43.pdf
residential,1,Unit 301,301,C2BR+O+LUX+B,0,55.86,1556,1555,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_43 (101-501 LUX) 2BR+O.png,,105-Saint-Louis-Floodplans-Showroom_43.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_43.pdf
residential,1,Unit 401,401,C2BR+O+LUX+B,0,55.86,1556,1555,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_43 (101-501 LUX) 2BR+O.png,,105-Saint-Louis-Floodplans-Showroom_43.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_43.pdf
residential,1,Unit 501,501,C2BR+O+LUX+B,0,55.9,1556,1555,2,2,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_43 (101-501 LUX) 2BR+O.png,,105-Saint-Louis-Floodplans-Showroom_43.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_43.pdf
residential,31,Unit 131,131,2BR+O+LUX+T,253.69,0,1432,1430,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_44 (131, 231, 133, 233 LUX) 2BR+O.png",,105-Saint-Louis-Floodplans-Showroom_44.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_44.pdf
residential,33,Unit 133,133,2BR+O+LUX+T,253.69,0,1432,1430,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_44 (131, 231, 133, 233 LUX) 2BR+O.png",,105-Saint-Louis-Floodplans-Showroom_44.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_44.pdf
residential,31,Unit 231,231,2BR+O+LUX+B,0,58.9,1428,1430,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_44 (131, 231, 133, 233 LUX) 2BR+O.png",,105-Saint-Louis-Floodplans-Showroom_44.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_44.pdf
residential,33,Unit 233,233,2BR+O+LUX+B,0,58.9,1428,1430,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"1050-Saint-Louis-Floorplans_44 (131, 231, 133, 233 LUX) 2BR+O.png",,105-Saint-Louis-Floodplans-Showroom_44.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_44.pdf
residential,53,Unit 253,253,2BR+O+B,0,62.13,1343,1330,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1050-Saint-Louis-Floorplans_45 (153-553) Handicap 2BR+O.png,,105-Saint-Louis-Floodplans-Showroom_45.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_45.pdf
residential,53,Unit 353,353,2BR+O+B,0,62.13,1343,1330,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1050-Saint-Louis-Floorplans_45 (153-553) Handicap 2BR+O.png,,105-Saint-Louis-Floodplans-Showroom_45.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_45.pdf
residential,55,Unit 355,355,2BR+O+B,0,62.13,1345,1330,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1050-Saint-Louis-Floorplans_47 (255-555)Handicap 2BR+O.png,,105-Saint-Louis-Floodplans-Showroom_47.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_47.pdf
residential,53,Unit 453,453,2BR+O+B,0,62.13,1343,1330,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1050-Saint-Louis-Floorplans_45 (153-553) Handicap 2BR+O.png,,105-Saint-Louis-Floodplans-Showroom_45.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_45.pdf
residential,53,Unit 553,553,2BR+O+B,0,62.13,1343,1330,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1050-Saint-Louis-Floorplans_45 (153-553) Handicap 2BR+O.png,,105-Saint-Louis-Floodplans-Showroom_45.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_45.pdf
residential,53,Unit 153,153,2BR+O+T,126.24,0,1355,1330,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1050-Saint-Louis-Floorplans_46 (153) Handicap 2BR+O.png,,105-Saint-Louis-Floodplans-Showroom_46.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_46.pdf
residential,55,Unit 255,255,2BR+O+T,209.84,0,1345,1330,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1050-Saint-Louis-Floorplans_47 (255-555)Handicap 2BR+O.png,,105-Saint-Louis-Floodplans-Showroom_47.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_47.pdf
residential,55,Unit 455,455,2BR+O+B,0,62.13,1345,1330,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1050-Saint-Louis-Floorplans_47 (255-555)Handicap 2BR+O.png,,105-Saint-Louis-Floodplans-Showroom_47.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_47.pdf
residential,55,Unit 555,555,2BR+O+B,0,62.13,1346,1330,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,1050-Saint-Louis-Floorplans_47 (255-555)Handicap 2BR+O.png,,105-Saint-Louis-Floodplans-Showroom_47.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_47.pdf
residential,61,Unit 261,261,2BR+O+T,277.74,0,1239,1240,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_48 (261-461) 2BR+O.png,,105-Saint-Louis-Floodplans-Showroom_48.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_48.pdf
residential,61,Unit 361,361,2BR+O+B,0,58.9,1241,1240,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_48 (261-461) 2BR+O.png,,105-Saint-Louis-Floodplans-Showroom_48.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_48.pdf
residential,61,Unit 461,461,2BR+O+B,0,58.9,1241,1240,2,2,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_48 (261-461) 2BR+O.png,,105-Saint-Louis-Floodplans-Showroom_48.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_48.pdf
residential,51,Unit 551,551,C2BR+O+LUX+T,1018.13,0,1352,1350,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_49 (551 LUX) 2BR+O+T.png,,105-Saint-Louis-Floodplans-Showroom_49.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_49.pdf
residential,69,Unit 669,669,2BR+O+LUX+T,424.15,0,1357,1350,2,2,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,1050-Saint-Louis-Floorplans_50 (669 LUX) 2BR+O+T.png,,105-Saint-Louis-Floodplans-Showroom_50.pdf,/assets/carresaintlouis/pdf/105-Saint-Louis-Floodplans-Showroom_50.pdf
